Tiempo (s),Aceleracion (g)
1.961,0.012744331918275068
1.962,0.010271953664500129
1.963,-0.055975616290041885
1.964,-0.023218973041328694
1.965,-0.20453649533948617
1.966,-0.16287147329613239
1.967,0.07451165818360612
1.968,0.17058688141539396
1.969,0.14220230459393368
1.97,-0.12135698578277301
1.971,-0.06901028675219441
1.972,-0.134136877623186
1.973,-0.07283626125420896
1.974,-0.1638727896047648
1.975,-0.06475060228321718
1.976,0.11966155861968482
1.977,0.16741867354729956
1.978,-0.022601273935166758
1.979,-0.009284021019130798
1.98,0.03837703240050409
1.981,-0.05201012042938673
1.982,-0.11365869853664651
1.983,-0.15425919830295648
1.984,0.12960655641662758
1.985,0.14078489988510617
1.986,0.08658433642711456
1.987,0.0029509750322516265
1.988,0.04032679434480539
1.989,-0.008160659966944525
1.99,-0.13281320929108278
1.991,-0.09265241860991164
1.992,0.013908045256406598
1.993,0.19153491083800353
1.994,0.08555395899936827
1.995,-0.038027331041540255
1.996,0.09629501389269454
1.997,-0.0316539216324382
1.998,-0.2401198331302834
1.999,-0.11111661766795868
